Date,Open,High,Low,Close,Adj Close,Volume
12/20/1999,42.602295,44.161678,38.547905,43.912174,42.006546,874145
12/21/1999,49.510353,60.50399,46.531937,59.443611,56.863972,1827748
12/22/1999,56.324848,60.379242,52.894211,54.64072,52.269501,668835
12/23/1999,56.012974,59.131737,52.894211,53.642715,51.314827,330961
12/27/1999,56.511974,57.135731,52.270458,56.262474,53.820881,269939
12/28/1999,58.882236,80.588821,57.385231,70.858284,67.783279,2019030
12/29/1999,73.540421,77.844315,67.365273,69.985031,66.947914,597893
12/30/1999,70.109779,73.478043,65.618759,68.862274,65.873894,313225
12/31/1999,68.238525,68.488022,63.622753,65.868263,63.009808,268736
1/3/2000,73.914673,79.840317,67.864273,77.969063,74.585472,1028753
1/4/2000,71.981041,85.70359,71.856285,79.09182,75.659515,816931
1/5/2000,81.836327,88.260979,72.854294,85.765968,82.044029,1004505
1/6/2000,84.206589,94.311378,81.212578,87.824348,84.013092,801700
1/7/2000,81.586823,83.832336,75.848305,79.403694,75.957848,1277450
1/10/2000,81.773949,83.20858,76.846306,78.343315,74.943512,472844
1/11/2000,78.717567,81.836327,76.596809,79.715569,76.25621,348796
1/12/2000,81.337326,82.834328,67.614769,68.799896,65.814232,982160
1/13/2000,71.357285,72.854294,62.999001,70.047401,67.007576,623444
1/14/2000,71.544411,74.351295,66.866264,68.862274,65.873894,386071
1/18/2000,68.924652,71.669159,65.868263,67.427643,64.501534,286271
1/19/2000,70.795906,72.854294,67.864273,71.606789,68.499313,328155
1/20/2000,72.417664,78.156189,71.482033,77.906685,74.525818,496491
1/21/2000,78.530441,78.530441,74.912674,74.975052,71.721397,194087
1/24/2000,75.910683,75.973053,69.860275,72.854294,69.692665,321943
1/25/2000,72.791916,73.789917,69.486031,72.60479,69.45401,342283
1/26/2000,74.101799,76.846306,72.667168,74.850296,71.602066,274548
1/27/2000,75.723557,76.472054,72.355286,73.789917,70.587685,337774
1/28/2000,72.043411,73.10379,67.677147,69.735527,66.709251,222644
1/31/2000,68.924652,72.854294,68.924652,70.920662,67.842972,228957
2/1/2000,70.60878,71.10778,65.993011,67.739517,64.799889,263626
2/2/2000,65.899452,68.737526,63.872253,66.055389,63.188812,229358
2/3/2000,66.99102,67.801895,58.258484,58.882236,56.326958,611621
2/4/2000,56.948605,57.884232,52.769463,54.391216,52.030842,904004
2/7/2000,54.578342,59.880241,54.515968,58.19611,55.670609,515930
2/8/2000,59.131737,59.131737,55.264469,56.4496,53.999897,376552
2/9/2000,62.562374,70.733536,60.379242,67.801895,64.85955,2033960
2/10/2000,69.735527,77.844315,69.735527,73.602791,70.408699,1471537
2/11/2000,77.844315,82.834328,75.910683,82.397705,78.821945,955808
2/14/2000,87.761978,87.824348,78.218559,79.341316,75.898193,1723941
2/15/2000,80.838326,86.327347,75.598801,84.892715,81.208672,888674
2/16/2000,86.452095,97.80439,86.202599,92.315369,88.309219,1548391
2/17/2000,97.118263,97.180641,81.836327,84.830338,81.14901,894786
2/18/2000,85.329338,89.820358,79.840317,82.709579,79.120293,750398
2/22/2000,84.830338,89.820358,83.333336,87.949104,84.132431,626050
2/23/2000,89.570854,93.75,88.073853,91.504494,87.533539,527753
2/24/2000,92.315369,93.562874,86.576843,88.323357,84.490448,284668
2/25/2000,88.323357,96.681641,87.2006,95.80838,91.650642,640679
2/28/2000,94.373749,109.780441,94.311378,101.79641,97.378807,874445
2/29/2000,104.416168,119.760483,103.85479,116.39222,111.341217,780658
3/1/2000,117.639725,117.764473,110.528938,115.269463,110.267197,533665
3/2/2000,116.641716,138.597809,116.641716,131.736526,126.019615,1021940
3/3/2000,135.229538,137.974045,121.538177,127.869263,122.320198,839576
3/6/2000,126.122757,126.746506,114.645706,118.762474,113.608612,862421
3/7/2000,117.826843,130.738525,114.770462,119.698105,114.503639,2642074
3/8/2000,121.195107,126.185127,115.768463,121.694115,116.413025,533765
3/9/2000,137.412674,143.71257,131.798904,134.356293,128.525726,1690574
3/10/2000,136.788925,141.124008,133.732529,135.728546,129.83844,826850
3/13/2000,127.744514,137.599792,121.382233,127.744514,122.200867,405109
3/14/2000,134.730545,139.720566,130.61377,133.732529,127.929008,540679
3/15/2000,136.227539,136.726547,110.653694,114.770462,109.789841,779756
3/16/2000,117.951599,124.750496,104.790421,123.00399,117.666069,970437
3/17/2000,124.688126,131.861282,121.756485,124.500999,119.098091,722642
3/20/2000,125.873253,127.557388,114.271454,114.520958,109.551147,464126
3/21/2000,115.269463,115.643715,100.798401,111.152695,106.329056,685168
3/22/2000,108.782433,118.013969,105.039917,110.466568,105.672722,449898
3/23/2000,109.655685,115.768463,108.033936,112.275452,107.403091,312424
3/24/2000,112.025948,112.774452,105.726051,106.412178,101.794289,382263
3/27/2000,106.287422,108.782433,98.989517,101.047905,96.662781,391982
3/28/2000,101.79641,101.79641,95.184631,95.30938,91.173309,527854
3/29/2000,95.80838,98.802399,85.329338,88.635231,84.788773,875948
3/30/2000,83.333336,91.317368,74.6008,75.0998,71.840752,1241578
3/31/2000,82.335327,82.397705,65.743515,70.484032,67.425285,2043479
4/3/2000,71.606789,75.286926,56.886227,60.815868,58.176678,1154905
4/4/2000,61.626747,62.7495,37.924152,56.511974,54.059555,1775744
4/5/2000,52.894211,67.864273,52.894211,64.371254,61.57777,1057511
4/6/2000,69.361275,73.727547,67.864273,67.864273,64.91922,905708
4/7/2000,72.105789,73.353294,65.369263,68.238525,65.277199,415529
4/10/2000,67.926643,69.985031,63.872253,65.119759,62.293781,694085
4/11/2000,62.375252,63.373253,54.890221,60.192116,57.57999,753805
4/12/2000,58.507984,59.381237,49.9002,50.1497,47.973389,697492
4/13/2000,51.89621,51.89621,40.107285,41.916168,40.097157,1237470
4/14/2000,36.052895,42.165668,29.940121,30.87575,29.535851,859015
4/17/2000,27.008484,33.932137,23.328342,32.934132,31.504904,1180957
4/18/2000,32.80938,41.292416,30.938124,38.423153,36.755726,1121438
4/19/2000,41.167664,42.165668,33.433132,36.801395,35.20435,1009315
4/20/2000,38.298405,40.918163,31.936129,32.871758,31.445248,357814
4/24/2000,32.248005,33.682636,28.193613,31.437126,30.072868,602803
4/25/2000,32.060879,37.425152,31.62425,37.362774,35.741367,441481
4/26/2000,37.986526,44.161678,37.0509,37.362774,35.741367,866630
4/27/2000,36.801395,40.481537,33.308384,39.920158,38.187763,1032361
4/28/2000,41.791416,41.916168,37.7994,40.107285,38.366776,790578
5/1/2000,40.918163,44.785427,39.296406,43.537926,41.648529,677953
5/2/2000,42.290421,42.664673,36.988522,37.0509,35.443027,657212
5/3/2000,37.612274,38.236027,34.181637,36.926147,35.323681,495389
5/4/2000,36.926147,39.421158,34.930141,36.676647,35.085022,291281
5/5/2000,36.427147,39.171658,36.177647,38.173653,36.517059,300400
5/8/2000,36.676647,38.657063,36.240021,36.240021,34.667336,238877
5/9/2000,37.674652,37.924152,33.121258,33.932137,32.45961,271342
5/10/2000,32.372753,33.183632,30.314371,31.062874,29.714859,230360
5/11/2000,32.060879,32.497505,28.068863,30.189621,28.879501,367233
5/12/2000,30.688623,32.934132,30.189621,30.439121,29.118174,290981
5/15/2000,30.688623,34.680637,29.191616,34.555889,33.05629,270640
5/16/2000,35.05489,38.111279,33.932137,35.678642,34.130314,452102
5/17/2000,33.682636,34.680637,31.936129,32.684631,31.266237,313927
5/18/2000,32.123253,32.871758,31.062874,31.062874,29.714859,197594
5/19/2000,30.501497,31.062874,29.191616,29.441118,28.163479,197594
5/22/2000,29.940121,30.189621,25.698603,29.877745,28.58116,382163
5/23/2000,29.690619,30.251995,24.9501,25.449102,24.344702,390179
5/24/2000,25.449102,28.817366,21.457087,28.630239,27.387787,599897
5/25/2000,28.942116,29.191616,21.160803,21.26996,20.346924,412423
5/26/2000,23.390718,24.575848,22.642216,23.453094,22.43532,516130
5/30/2000,26.322355,26.509481,23.078842,26.384731,25.239727,324748
5/31/2000,25.698603,28.692616,25.449102,26.197605,25.060726,458315
6/1/2000,27.944113,31.296782,26.197605,30.563871,29.237511,367634
6/2/2000,32.778194,34.930141,30.938124,32.684631,31.266237,615128
6/5/2000,32.060879,35.429142,30.626247,34.680637,33.175621,745087
6/6/2000,34.805389,39.920158,34.056885,36.614269,35.025345,1047290
6/7/2000,37.487526,41.417168,36.926147,41.167664,39.38113,870337
6/8/2000,43.038921,43.537926,39.171658,40.04491,38.30711,743684
6/9/2000,41.791416,41.791416,37.362774,39.046906,37.352409,551401
6/12/2000,37.425152,38.610279,33.932137,35.30439,33.772308,302003
6/13/2000,33.433132,36.926147,32.372753,36.427147,34.846333,346291
6/14/2000,36.801395,37.924152,34.992516,34.992516,33.473957,235470
6/15/2000,35.05489,35.865768,33.807384,34.805389,33.29496,154809
6/16/2000,34.431137,34.930141,31.187626,32.934132,31.504904,212524
6/19/2000,32.622253,32.653442,30.127247,31.187626,29.8342,387273
6/20/2000,31.12525,34.930141,30.501497,31.437126,30.072868,488776
6/21/2000,31.686626,34.431137,31.187626,34.431137,32.936947,530258
6/22/2000,34.337574,38.922157,33.932137,35.30439,33.772308,819436
6/23/2000,35.273205,36.801395,31.998503,35.928143,34.368988,358516
6/26/2000,36.052895,38.859779,35.99052,38.236027,36.576733,374247
6/27/2000,38.610279,40.419163,37.425152,39.046906,37.352409,417133
6/28/2000,39.54591,39.920158,37.3004,38.048901,36.397713,357914
6/29/2000,37.425152,37.924152,36.302395,37.0509,35.443027,299698
6/30/2000,37.0509,38.922157,35.928143,38.797405,37.113731,1386167
7/3/2000,38.423153,38.423153,36.551895,37.5499,35.920376,125651
7/5/2000,36.926147,37.0509,35.803394,36.052895,34.488319,319137
7/6/2000,36.302395,37.175648,35.678642,37.0509,35.443027,597994
7/7/2000,37.674652,37.674652,36.052895,37.0509,35.443027,213827
7/10/2000,35.928143,36.926147,35.803394,35.99052,34.42865,133466
7/11/2000,35.928143,36.052895,33.121258,33.433132,31.982252,275951
7/12/2000,33.994511,39.046906,33.869759,38.672653,36.994385,672041
7/13/2000,40.918163,47.40519,40.668663,47.342815,45.288303,1227149
7/14/2000,48.403194,49.775448,43.413174,43.413174,41.529182,718133
7/17/2000,44.161678,50.898205,44.036926,49.6507,47.49604,829856
7/18/2000,49.463573,52.39521,47.904194,51.397205,49.166748,943884
7/19/2000,49.713074,50.461578,43.912174,45.097305,43.140247,526651
7/20/2000,45.596306,48.153694,44.785427,44.785427,42.841904,347393
7/21/2000,44.785427,45.471558,40.419163,41.729042,39.918156,218035
7/24/2000,42.165668,44.535927,40.918163,41.916168,40.097157,308716
7/25/2000,42.664673,43.537926,40.169662,42.789421,40.932514,313927
7/26/2000,41.916168,41.947353,37.175648,38.298405,36.636395,680659
7/27/2000,38.672653,40.419163,36.427147,37.612274,35.980042,380860
7/28/2000,38.57909,38.610279,33.682636,36.863773,35.264019,343486
7/31/2000,37.674652,37.861774,35.429142,36.926147,35.323681,197594
8/1/2000,37.3004,38.423153,36.551895,36.988522,35.383347,239378
8/2/2000,37.768215,40.653069,37.5499,38.173653,36.517059,213626
8/3/2000,36.926147,38.485531,35.30439,38.048901,36.397713,193486
8/4/2000,38.048901,41.916168,37.175648,39.982536,38.247444,247494
8/7/2000,40.3256,40.668663,37.924152,39.79541,38.068436,200300
8/8/2000,39.483532,42.914173,39.046906,40.232037,38.486107,227654
8/9/2000,40.387974,40.419163,38.797405,39.046906,37.352409,189077
8/10/2000,39.10928,40.169662,38.173653,38.423153,36.755726,104509
8/11/2000,38.672653,40.169662,37.3004,40.04491,38.30711,286672
8/14/2000,39.982536,40.918163,38.922157,40.294411,38.545776,137074
8/15/2000,40.04491,40.294411,39.421158,39.483532,37.770084,170741
8/16/2000,39.733032,39.733032,38.423153,39.421158,37.710415,82966
8/17/2000,38.360779,40.169662,38.360779,38.922157,37.233074,116633
8/18/2000,39.358784,39.54591,37.175648,38.048901,36.397713,327654
8/21/2000,37.737026,38.797405,36.551895,37.861774,36.218708,149098
8/22/2000,41.479542,48.902195,41.479542,48.309631,46.213161,1905403
8/23/2000,45.908184,48.028942,45.159679,46.220058,44.214268,751199
8/24/2000,47.155689,51.89621,46.032932,50.898205,48.689404,887872
8/25/2000,51.147705,51.646706,46.906189,49.026947,46.899349,433465
8/28/2000,49.058132,52.39521,47.155689,51.022953,48.808743,528956
8/29/2000,50.960579,51.147705,49.089321,49.9002,47.734703,305510
8/30/2000,49.931389,58.632736,49.6507,58.008984,55.491604,1483461
8/31/2000,58.757484,63.373253,55.389221,60.379242,57.759003,974445
9/1/2000,61.876247,62.7495,60.878242,62.125748,59.429718,437373
9/5/2000,63.560379,66.117767,61.377247,62.375252,59.6684,659717
9/6/2000,63.061378,63.373253,58.133732,59.381237,56.804306,429257
9/7/2000,59.381237,63.373253,59.131737,63.123753,60.384411,286572
9/8/2000,62.063374,62.406437,58.320858,59.505989,56.923645,313025
9/11/2000,58.882236,58.944611,50.898205,52.831837,50.539127,441481
9/12/2000,53.892216,57.260479,51.646706,51.89621,49.644104,380159
9/13/2000,51.334831,52.582336,48.777447,51.584332,49.345753,334668
9/14/2000,52.519958,55.014969,52.083332,52.582336,50.300457,301702
9/15/2000,52.020958,52.769463,49.214073,49.962574,47.794376,224648
9/18/2000,49.525948,49.9002,43.537926,45.908184,43.915932,451301
9/19/2000,46.032932,48.153694,45.034931,47.904194,45.825325,191081
9/20/2000,47.904194,48.153694,37.0509,37.7994,36.159039,2449389
9/21/2000,36.551895,36.926147,29.253992,29.316366,28.044138,3700486
9/22/2000,27.507484,36.052895,27.44511,35.242016,33.712643,2575541
9/25/2000,34.930141,35.928143,30.002495,31.4995,30.132536,692582
9/26/2000,30.189621,33.869759,29.628244,30.314371,28.998837,457213
9/27/2000,31.12525,31.873753,23.640221,23.952097,22.912663,2074541
9/28/2000,23.390718,26.946108,23.203592,25.573853,24.464041,903503
9/29/2000,25.012474,26.571856,22.267963,22.766966,21.778959,671039
10/2/2000,23.453094,23.827345,22.018463,22.267963,21.301613,625348
10/3/2000,22.267963,22.704592,17.589821,19.086826,18.25853,1272440
10/4/2000,18.026447,23.265968,17.964071,21.082834,20.167915,1211618
10/5/2000,20.958084,21.457087,19.960079,21.26996,20.346924,1468732
10/6/2000,21.55065,22.392715,20.147205,20.958084,20.048578,644587
10/9/2000,20.334332,22.891718,19.273952,21.207584,20.287252,349397
10/10/2000,21.332335,23.328342,20.209581,21.082834,20.167915,364327
10/11/2000,20.459082,20.958084,18.4007,19.461079,18.616537,735668
10/12/2000,19.710579,20.271955,16.092813,17.465071,16.70715,725448
10/13/2000,17.122005,20.958084,16.903692,20.147205,19.272888,495389
10/16/2000,19.975674,24.575848,19.960079,23.702595,22.673983,828253
10/17/2000,23.952097,24.7006,20.334332,20.583832,19.690565,430159
10/18/2000,19.398703,22.57984,18.8997,20.334332,19.451897,448195
10/19/2000,21.956087,22.330339,20.209581,21.956087,21.003273,331061
10/20/2000,20.396708,23.827345,20.271955,20.833332,19.929237,890477
10/23/2000,21.207584,21.831337,20.459082,21.706587,20.764591,441682
10/24/2000,21.706587,23.889721,21.644213,22.143213,21.182278,487874
10/25/2000,21.207584,21.768963,18.088821,19.850924,18.989462,490078
10/26/2000,12.100798,14.268338,10.479042,11.040419,10.561305,3313514
10/27/2000,11.102794,11.726547,9.481038,10.603792,10.143626,1429754
10/30/2000,10.416667,11.601796,9.855289,10.10479,9.666277,840678
10/31/2000,9.855289,10.229541,9.481038,9.98004,9.546941,1201198
11/1/2000,9.792914,11.16517,9.668164,10.853293,10.382296,1358411
11/2/2000,10.946856,13.972056,10.728543,13.972056,13.365719,2431854
11/3/2000,14.034431,14.221557,12.412675,13.223553,12.649697,882562
11/6/2000,13.504242,13.972056,12.225549,13.223553,12.649697,973844
11/7/2000,13.847305,15.718563,13.597804,15.032435,14.380081,1224945
11/8/2000,15.469062,15.843313,13.66018,14.096806,13.485055,849696
11/9/2000,13.878493,13.972056,12.225549,12.911677,12.351358,789676
11/10/2000,12.350299,12.911677,11.539421,11.851297,11.336991,559517
11/13/2000,11.477046,11.976048,10.229541,11.477046,10.978983,970938
11/14/2000,11.976048,13.348303,11.976048,12.225549,11.695004,453305
11/15/2000,12.350299,12.974052,11.601796,11.851297,11.336991,467233
11/16/2000,11.601796,11.726547,10.603792,10.603792,10.143626,310019
11/17/2000,10.978044,11.539421,10.354291,10.541417,10.083958,552102
11/20/2000,10.229541,10.416667,9.481038,9.824102,9.397773,474748
11/21/2000,9.917665,10.229541,9.559007,9.792914,9.367939,471341
11/22/2000,9.356287,9.543413,8.732535,8.732535,8.353575,607613
11/24/2000,9.231537,10.728543,8.982036,10.479042,10.024289,293185
11/27/2000,11.040419,11.16517,9.106786,9.730539,9.308269,533064
11/28/2000,9.824102,9.855289,8.576597,8.919661,8.532578,1046589
11/29/2000,8.99763,9.106786,8.202345,8.483034,8.114902,392884
11/30/2000,7.921657,8.34269,7.516218,7.60978,7.279543,554908
12/1/2000,7.999626,8.732535,7.703343,8.171158,7.816559,404808
12/4/2000,7.93725,8.108782,7.734531,7.828094,7.488383,567232
12/5/2000,7.984032,9.356287,7.984032,9.262725,8.860757,530158
12/6/2000,8.982036,9.231537,7.734531,7.734531,7.398879,508014
12/7/2000,7.968438,7.984032,6.986028,7.422655,7.100539,524146
12/8/2000,7.734531,8.233533,7.516218,7.828094,7.488383,577954
12/11/2000,7.952844,9.231537,7.578593,8.420659,8.055234,333466
12/12/2000,8.295908,8.857285,7.921657,8.171158,7.816559,289578
12/13/2000,8.249127,8.857285,7.48503,7.672156,7.339212,250700
12/14/2000,7.594187,7.796906,7.173154,7.235529,6.921532,205911
12/15/2000,6.564995,7.656562,6.424651,7.422655,7.100539,879055
12/18/2000,6.986028,7.859281,6.611776,6.95484,6.653026,721941
12/19/2000,6.861277,6.923653,6.019212,6.549401,6.265181,400399
12/20/2000,6.112774,6.487026,5.988024,6.206337,5.937005,749797
12/21/2000,6.17515,6.487026,5.489022,6.050399,5.787833,498595
12/22/2000,5.925649,6.611776,5.800898,6.2999,6.026506,871640
12/26/2000,6.424651,7.235529,6.237525,6.798902,6.503855,391582
12/27/2000,6.705339,6.736527,5.738523,6.112774,5.847502,613625
12/28/2000,6.143962,7.079591,5.988024,6.95484,6.653026,877251
12/29/2000,6.798902,7.266717,6.518214,6.986028,6.682859,659817
1/2/2001,6.83009,7.110778,5.988024,6.17515,5.907171,266632
1/3/2001,6.019212,6.736527,5.769711,6.393463,6.11601,748193
1/4/2001,6.377869,6.986028,6.112774,6.2999,6.026506,791380
1/5/2001,6.237525,6.362275,5.613772,5.613772,5.370155,658214
1/8/2001,5.738523,5.769711,5.177146,5.333084,5.101648,414026
1/9/2001,5.395459,5.676148,4.99002,5.083583,4.862974,787672
1/10/2001,5.052395,5.239521,4.740519,5.083583,4.862974,1388471
1/11/2001,5.145958,6.393463,4.99002,6.034805,5.772917,3148685
1/12/2001,6.050399,6.143962,5.426647,5.551397,5.310485,1317630
1/16/2001,5.613772,6.362275,5.613772,6.112774,5.847502,646390
1/17/2001,6.487026,7.297904,6.487026,6.705339,6.414353,1717729
1/18/2001,7.235529,7.360279,6.736527,7.017216,6.712694,1180556
1/19/2001,7.672156,8.483034,7.110778,7.859281,7.518217,1968930
1/22/2001,7.921657,8.576597,7.60978,8.327096,7.965728,900497
1/23/2001,8.327096,9.231537,7.984032,8.982036,8.592247,1239574
1/24/2001,9.231537,9.481038,8.79491,9.044411,8.651917,1004104
1/25/2001,9.028817,9.106786,8.607784,8.607784,8.234237,417032
1/26/2001,8.358283,8.857285,7.984032,8.607784,8.234237,343786
1/29/2001,8.420659,9.356287,8.420659,8.919661,8.532578,352504
1/30/2001,9.169162,9.231537,8.732535,9.106786,8.711582,217234
1/31/2001,9.106786,9.917665,9.044411,9.231537,8.83092,539777
2/1/2001,9.075599,9.075599,8.545409,8.67016,8.293906,256011
2/2/2001,8.685753,9.106786,8.295908,8.295908,7.935895,153206
2/5/2001,8.389471,8.483034,7.734531,7.734531,7.398879,139178
2/6/2001,7.984032,8.67016,7.734531,8.607784,8.234237,161222
2/7/2001,8.498628,8.592191,7.48503,8.171158,7.816559,303406
2/8/2001,8.233533,8.763723,7.60978,7.734531,7.398879,227153
2/9/2001,7.968438,8.108782,7.640968,8.077595,7.727057,169338
2/12/2001,7.921657,7.984032,7.734531,7.859281,7.518217,133466
2/13/2001,8.108782,8.451846,7.765719,7.921657,7.577885,316532
2/14/2001,7.453842,7.828094,7.391467,7.796906,7.458549,496792
2/15/2001,7.859281,8.451846,7.734531,8.233533,7.876226,329257
2/16/2001,7.984032,8.202345,7.640968,7.859281,7.518217,185771
2/20/2001,7.796906,8.171158,6.986028,7.297904,6.981201,299297
2/21/2001,7.235529,7.360279,6.923653,6.986028,6.682859,161923
2/22/2001,7.079591,7.173154,6.487026,6.674152,6.384518,225250
2/23/2001,6.674152,6.861277,6.2999,6.798902,6.503855,383566
2/26/2001,6.861277,7.60978,6.736527,7.60978,7.279543,336171
2/27/2001,7.48503,7.60978,6.986028,6.986028,6.682859,464728
2/28/2001,7.048403,7.48503,6.611776,6.986028,6.682859,200400
